year,tier3,mean_minutes_per_day,label
2004,090302,0.007591,Waiting associated with pet services
2004,090401,0.023209,Using lawn and garden services
2004,090499,0.000669,"Using lawn and garden services, n.e.c."
2004,090501,0.261592,Using vehicle maintenance or repair services
2004,090502,0.129602,Waiting associated with vehicle main. or repair svcs
2004,090599,0.002283,"Using vehicle maint. & repair svcs, n.e.c."
2004,099999,0.012324,"Using household services, n.e.c."
2004,100101,0.017549,Using police and fire services
2004,100102,0.004815,Using social services
2004,100103,0.087220,"Obtaining licenses & paying fines, fees, taxes"
2004,100199,0.001880,"Using government services, n.e.c."
2004,100201,0.099580,Civic obligations & participation
2004,100299,0.003185,"Civic obligations & participation, n.e.c."
2004,100381,0.036960,Waiting associated w/ using government services
2004,100383,0.062533,Waiting associated w/civic obligations & participation
2004,100399,0.056160,"Waiting assoc. w/govt svcs or civic obligations, n.e.c."
2004,110101,66.716182,Eating and drinking
2004,110281,0.199569,Waiting associated w/eating & drinking
2004,119999,0.000319,"Eating and drinking, n.e.c."
2004,120101,39.389442,Socializing and communicating with others
2004,120199,0.000556,"Socializing and communicating, n.e.c."
2004,120201,4.868055,Attending or hosting parties/receptions/ceremonies
2004,120202,1.016115,Attending meetings for personal interest (not volunteering)
2004,120299,0.010256,"Attending/hosting social events, n.e.c."
2004,120301,17.824096,"Relaxing, thinking"
2004,120302,0.569751,Tobacco and drug use
2004,120303,158.516804,Television and movies (not religious)
2004,120304,0.207212,Television (religious)
2004,120305,1.420053,Listening to the radio
2004,120306,2.346607,Listening to/playing music (not radio)
2004,120307,10.688571,Playing games
2004,120308,9.401063,Computer use for leisure (exc. Games)
2004,120309,1.568233,Arts and crafts as a hobby
2004,120310,0.010975,Collecting as a hobby
2004,120311,0.464155,"Hobbies, except arts & crafts and collecting"
2004,120312,22.988422,Reading for personal interest
2004,120313,0.225642,Writing for personal interest
2004,120399,0.143344,"Relaxing and leisure, n.e.c."
2004,120401,1.051814,Attending performing arts
2004,120402,0.269760,Attending museums
2004,120403,1.943652,Attending movies/film
2004,120404,1.005293,Attending gambling establishments
2004,120499,2.065413,"Arts and entertainment, n.e.c."
2004,120501,0.027352,Waiting assoc. w/socializing & communicating
2004,120502,0.003662,Waiting assoc. w/attending/hosting social events
2004,120503,0.002669,Waiting associated with relaxing/leisure
2004,120504,0.086981,Waiting associated with arts & entertainment
2004,129999,0.016549,"Socializing, relaxing, and leisure, n.e.c."
2004,130101,0.274383,Doing aerobics
2004,130102,0.252712,Playing baseball
2004,130103,0.994781,Playing basketball
2004,130104,0.302091,Biking
2004,130105,0.845738,Playing billiards
2004,130106,0.184464,Boating
2004,130107,0.480379,Bowling
2004,130108,0.003442,"Climbing, spelunking, caving"
2004,130109,0.275872,Dancing
2004,130110,0.122017,Participating in equestrian sports
2004,130112,1.108869,Fishing
2004,130113,0.196926,Playing football
2004,130114,1.681472,Golfing
2004,130115,0.001689,Doing gymnastics
2004,130116,0.179791,Hiking
2004,130117,0.027966,Playing hockey
2004,130118,0.812889,Hunting
2004,130119,0.085739,Participating in martial arts
2004,130120,0.291529,Playing racquet sports
2004,130121,0.007469,Participating in rodeo competitions
2004,130122,0.154412,Rollerblading
2004,130123,0.013866,Playing rugby
2004,130124,0.596418,Running
2004,130125,0.194182,"Skiing, ice skating, snowboarding"
2004,130126,0.116447,Playing soccer
2004,130127,0.264338,Softball
2004,130128,0.959520,Using cardiovascular equipment
2004,130129,0.211088,Vehicle touring/racing
2004,130130,0.090265,Playing volleyball
2004,130131,2.413578,Walking
2004,130132,1.377562,Participating in water sports
2004,130133,1.127739,Weightlifting/strength training
2004,130134,1.080914,"Working out, unspecified"
2004,130135,0.005044,Wrestling
2004,130136,0.120317,Doing yoga
2004,130199,0.667324,Playing sports n.e.c.
2004,130202,0.408891,Watching baseball
2004,130203,0.300908,Watching basketball
2004,130204,0.025663,Watching biking
2004,130205,0.008204,Watching billiards
2004,130207,0.007126,Watching bowling
2004,130209,0.003657,Watching dancing
2004,130210,0.101454,Watching equestrian sports
2004,130212,0.012958,Watching fishing
2004,130213,0.233007,Watching football
2004,130214,0.066455,Watching golfing
2004,130216,0.049266,Watching hockey
2004,130218,0.004232,Watching racquet sports
2004,130219,0.007994,Watching rodeo competitions
2004,130220,0.000752,Watching rollerblading
2004,130222,0.020626,Watching running
2004,130223,0.019789,"Watching skiing, ice skating, snowboarding"
2004,130224,0.114049,Watching soccer
2004,130225,0.052087,Watching softball
2004,130226,0.145730,Watching vehicle touring/racing
2004,130227,0.023047,Watching volleyball
2004,130229,0.011820,Watching water sports
2004,130232,0.053918,Watching wrestling
2004,130299,0.215866,"Attending sporting events, n.e.c."
2004,130301,0.022860,Waiting related to playing sports or exercising
2004,130302,0.016645,Waiting related to attending sporting events
2004,139999,0.020752,"Sports, exercise, & recreation, n.e.c."
2004,140101,6.069433,Attending religious services
2004,140102,1.132797,Participation in religious practices
2004,140103,0.030856,Waiting associated w/religious & spiritual activities
2004,149999,0.004511,"Religious and spiritual activities, n.e.c."
2004,150101,0.466828,Computer use
2004,150102,0.953165,Organizing and preparing
2004,150103,0.102668,Reading
2004,150104,0.237590,Telephone calls (except hotline counseling)
2004,150105,0.117897,Writing
2004,150106,0.247775,Fundraising
2004,150199,0.331952,"Administrative & support activities, n.e.c."
2004,150201,0.586441,"Food preparation, presentation, clean-up"
2004,150202,0.045897,Collecting & delivering clothing & other goods
2004,150203,0.054731,Providing care
2004,150204,1.516324,"Teaching, leading, counseling, mentoring"
2004,150299,0.064946,"Social service & care activities, n.e.c."
2004,150302,0.530797,"Indoor & outdoor maintenance, repair, & clean-up"
2004,150399,0.055129,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c."
2004,150401,0.306292,Performing
2004,150402,0.149281,Serving at volunteer events & cultural activities
2004,150499,0.010757,"Participating in performance & cultural activities, n.e.c."
2004,150501,1.111781,"Attending meetings, conferences, & training"
2004,150599,0.003512,"Attending meetings, conferences, & training, n.e.c."
2004,150601,0.150678,Public health activities
2004,150602,0.027513,Public safety activities
2004,159989,1.632814,"Volunteer activities, n.e.c."
2004,160101,2.118015,Telephone calls to/from family members
2004,160102,2.410648,"Telephone calls to/from friends, neighbors, or acquaintances"
2004,160103,0.006568,Telephone calls to/from education services providers
2004,160104,0.054131,Telephone calls to/from salespeople
2004,160105,0.176845,Telephone calls to/from professional or personal care svcs providers
2004,160106,0.070347,Telephone calls to/from household services providers
2004,160107,0.000227,Telephone calls to/from paid child or adult care providers
2004,160108,0.012044,Telephone calls to/from government officials
2004,169989,2.129040,"Telephone calls, n.e.c."
2004,180101,0.884698,Travel related to personal care
2004,180199,0.001661,"Travel related to personal care, n.e.c."
2004,180280,2.612109,Travel related to household activities
2004,180381,3.682925,Travel related to caring for and helping hh children
2004,180382,1.409378,Travel related to caring for and helping hh adults
2004,180399,0.003457,"Travel rel. to caring for & helping hh members, n.e.c."
2004,180481,1.173870,Travel related to caring for and helping nonhh children
2004,180482,3.771414,Travel related to caring for and helping nonhh adults
2004,180499,0.028997,"Travel rel. to caring for & helping nonhh members, n.e.c."
2004,180501,16.005185,Travel related to working
2004,180502,0.223923,Travel related to work-related activities
2004,180589,0.596010,"Travel related to work, n.e.c."
2004,180601,1.985004,Travel related to taking class
2004,180682,0.214973,Travel related to education (except taking class)
2004,180699,0.008406,"Travel related to education, n.e.c."
2004,180701,3.387836,Travel related to grocery shopping
2004,180782,11.386971,Travel related to shopping (except grocery shopping)
2004,180801,0.031360,Travel related to using childcare services
2004,180802,0.625387,Travel related to using financial services and banking
2004,180803,0.018327,Travel related to using legal services
2004,180804,1.186188,Travel related to using medical services
2004,180805,0.415412,Travel related to using personal care services
2004,180806,0.236985,Travel related to using real estate services
2004,180807,0.106396,Travel related to using veterinary services
2004,180899,0.024504,"Travel rel. to using prof. & personal care services, n.e.c."
2004,180901,0.080910,Travel related to using household services
2004,180902,0.013866,Travel related to using home main./repair/decor./construction svcs
2004,180903,0.033897,Travel related to using pet services (not vet)
2004,180905,0.331023,Travel related to using vehicle maintenance & repair services
2004,181002,0.063724,Travel related to civic obligations & participation
2004,181081,0.133975,Travel related to using government services
2004,181099,0.002231,"Travel rel. to govt svcs & civic obligations, n.e.c."
2004,181101,7.715446,Travel related to eating and drinking
2004,181201,5.936098,Travel related to socializing and communicating
2004,181202,0.993262,Travel related to attending or hosting social events
2004,181204,1.492383,Travel related to arts and entertainment
2004,181283,2.612847,Travel related to relaxing and leisure
2004,181299,0.001936,"Travel rel. to socializing, relaxing, & leisure, n.e.c."
2004,181301,2.180943,Travel related to participating in sports/exercise/recreation
2004,181302,0.389465,Travel related to attending sporting/recreational events
2004,181399,0.003310,"Travel related to sports, exercise, & recreation, n.e.c."
2004,181401,1.278017,Travel related to religious/spiritual practices
2004,181501,1.116257,Travel related to volunteering
2004,181599,0.002859,"Travel related to volunteer activities, n.e.c."
2004,181601,0.170336,Travel related to phone calls
2004,181801,0.062803,Security procedures related to traveling
2004,181899,0.003929,"Security procedures related to traveling, n.e.c."
2004,189999,1.414638,"Traveling, n.e.c."
2004,500101,2.813515,Insufficient detail in verbatim
2004,500103,0.241516,Missing travel or destination
2004,500104,0.176892,Recorded simultaneous activities incorrectly
2004,500105,0.216163,Respondent refused to provide information/none of your business
2004,500106,3.592544,Gap/can't remember
2004,500107,0.083537,Unable to code activity at 1st tier
2005,010101,513.793181,Sleeping
2005,010102,3.696190,Sleeplessness
2005,010199,0.009221,"Sleeping, n.e.c."
2005,010201,39.954471,"Washing, dressing and grooming oneself"
2005,010299,0.018924,"Grooming, n.e.c."
2005,010301,6.125803,Health-related self care
2005,010399,0.132823,"Self care, n.e.c."
2005,010401,0.965000,Personal/Private activities
2005,010501,0.008036,Personal emergencies
2005,020101,22.705045,Interior cleaning
2005,020102,10.708564,Laundry
